flightNumber,callSign,entryTime,speed_in,wtCat,route,nodeOri,tOri,nodeDest,tDest,travelTime,linkType,timeOnPMSRing
46,ADD8137_1,63277.59407591258,204.7488888888889,1,0 1 5 17 18 19,1,63105.882862788065,5,63225.5190997245,119.63623693643443,normal,0.0
46,ADD8137_1,63277.59407591258,204.7488888888889,1,0 1 5 17 18 19,5,63225.5190997245,17,63275.79344604781,50.27434632331288,normal,0.0
46,ADD8137_1,63277.59407591258,204.7488888888889,1,0 1 5 17 18 19,17,63275.79344604781,18,63338.24779278353,62.45434673571668,normal,0.0
46,ADD8137_1,63277.59407591258,204.7488888888889,1,0 1 5 17 18 19,18,63338.24779278353,19,63403.72430124634,65.47650846281238,normal,0.0
47,PN6229_3420d17c.csv,29971.228274499663,176.45444444444445,1,2 3 4 5 17 18 19,2,29751.228274499663,3,29888.18741717617,136.9591426765077,normal,0.0
47,PN6229_3420d17c.csv,29971.228274499663,176.45444444444445,1,2 3 4 5 17 18 19,3,29888.18741717617,4,30118.029503376896,229.84208620072695,normal,0.0
47,PN6229_3420d17c.csv,29971.228274499663,176.45444444444445,1,2 3 4 5 17 18 19,4,30118.029503376896,5,30231.702333979883,113.67283060298844,normal,0.0
47,PN6229_3420d17c.csv,29971.228274499663,176.45444444444445,1,2 3 4 5 17 18 19,5,30231.702333979883,17,30290.038164407517,58.335830427634185,normal,0.0
47,PN6229_3420d17c.csv,29971.228274499663,176.45444444444445,1,2 3 4 5 17 18 19,17,30290.038164407517,18,30362.507056538172,72.46889213065668,normal,0.0
47,PN6229_3420d17c.csv,29971.228274499663,176.45444444444445,1,2 3 4 5 17 18 19,18,30362.507056538172,19,30438.482713588317,75.97565705014381,normal,0.0
48,HU7732_342174d9.csv,54653.30316883577,151.24666666666667,2,0 1 5 17 18 19,0,54708.30316883577,1,54814.28594834748,105.9827795117093,normal,0.0
48,HU7732_342174d9.csv,54653.30316883577,151.24666666666667,2,0 1 5 17 18 19,1,54814.28594834748,5,54976.24248678524,161.95653843775818,normal,0.0
