callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
HKE547 A320 CAT_D 14 3160.079 414.84384 46907.103 M
HDA877 A320 CAT_D 2 3131.525 429.56532 47039.048 M
HDA443 A320 CAT_D 14 3096.206 430.00488 47161.089 M
BKP805 A320 CAT_D 33 1984.268 474.17004 47275.51 M
PAC947 B748 CAT_B 14 3242.213 460.10736 47414.312 H
APJ065 A320 CAT_D 14 3248.176 435.27816 47500.223 M
CPA750 A330 CAT_B 33 2305.447 497.46096 47568.555 H
CES507 A320 CAT_D 2 3019.097 423.19332 47828.41 M
CPA873 B777 CAT_B 14 2954.758 416.60172 47987.899 H
CAL7863 E190 CAT_E 14 2841.048 386.16948 48211.242 M
CPA495 B777 CAT_B 14 2710.987 434.3994 48528.805 H
HKE601 A320 CAT_D 14 2863.169 420.99624 48589.688 M
HDA865 A320 CAT_D 2 2847.295 437.6952 48700.878 M
ETH644 B788 CAT_B 44 865.846 366.06456 48709.442 H
UAE382 A380 CAT_A 44 927.279 370.45908 48750.133 S
HKE619 A320 CAT_D 14 2550.103 418.13964 49345.623 M
CPA445 A330 CAT_B 14 2677.836 410.44932 49426.209 H
CPA110 A330 CAT_B 23 2812.43 445.38588 49593.638 H
CRK162 A320 CAT_D 33 2526.244 467.13852 49680.363 M
CAL671 B737 CAT_D 14 2537.262 406.494 49987.891 M
DLH796 A340 CAT_B 44 1038.864 360.35172 50094.995 H
CPA618 B777 CAT_B 33 2140.501 510.20496 50122.391 H
QTR8430 B777 CAT_B 44 1155.959 384.96096 50189.817 H
CPA658 B777 CAT_B 25 2495.268 527.56344 50255.418 H
EVA855 A320 CAT_D 14 2372.66 418.7988 50267.792 M
HDA901 A330 CAT_B 44 1221.2 393.9696 50423.161 H
CRK607 A330 CAT_B 14 2388.677 428.90616 50484.955 H
DLH730 A380 CAT_A 44 1172.136 337.06044 50555.971 S
HKE851 A320 CAT_D 14 2498.9 421.21584 50706.856 M
GIA860 B737 CAT_D 25 2724.62 502.73424 50710.629 M
CRK337 A330 CAT_B 44 1155.801 356.3964 50845.221 H
ICV5735 B747 CAT_B 14 2301.931 432.64152 51011.763 H
HDA813 A330 CAT_B 1 1895.304 385.40052 51194.296 H
PAC237 B747 CAT_B 14 2385.699 423.19332 51360.862 H
CES509 A320 CAT_D 2 2428.893 428.46696 51538.558 M
HDA491 A320 CAT_D 14 2362.278 420.55668 51708.704 M
CES595 A320 CAT_D 1 1805.6 409.3506 51733.584 M
CPA439 B777 CAT_B 14 2225.614 431.1036 51949.774 H
CPA256 B777 CAT_B 44 968.586 390.01464 52009.709 H
CPA367 A330 CAT_B 2 2445.021 417.92004 52333.958 H
CPA652 A359 CAT_B 25 2376.241 505.37124 52917.635 H
CPA754 A359 CAT_B 33 2153.225 523.60848 52989.586 H
SIA866 B777 CAT_B 25 2582.134 500.75676 53068.475 H
HDA634 A330 CAT_B 30 2731.18 507.12876 53142.951 H
CAL915 A330 CAT_B 14 2380.167 451.75788 53171.359 H
SOO7930 B777 CAT_B 44 1094.063 374.8536 53201.011 H
TWB115 B737 CAT_D 14 2969.148 415.94256 53331.26 M
CPA3166 B748 CAT_B 44 991.203 313.54992 53429.57 H
CCA105 B737 CAT_D 2 2945.241 435.71772 53456.735 M
QTR818 B777 CAT_B 44 1081.385 381.4452 53599.584 H
KAL601 B789 CAT_B 14 2860.354 455.71284 53658.633 H
MGL2971 B737 CAT_D 44 312.59 200.61036 53671.559 M
VIR206 B789 CAT_B 44 1216.671 333.54504 53767.747 H
RNA409 A320 CAT_D 44 37.898 211.15728 53820.155 M
CRK081 A359 CAT_B 14 3016.076 442.08972 54164.824 H
HDA811 A330 CAT_B 1 2380.018 346.9482 54371.756 H
ETH3718 B777 CAT_B 44 30.474 258.39828 54524.964 H
HDA213 A330 CAT_B 33 2547.204 471.97260000000006 54781.01 H
HDA833 A320 CAT_D 2 2649.488 444.28716 54814.786 M
CPA922 B777 CAT_B 17 2866.199 448.46208 55124.517 H
MAS432 A330 CAT_B 25 3069.425 490.20984 55497.019 H
CCA109 A330 CAT_B 44 455.674 316.18656 55639.466 H
HDA732 A330 CAT_B 25 3250.84 461.86524 55659.345 H
HDA641 A320 CAT_D 1 2663.656 444.28716 55807.337 M
UAE9284 B747 CAT_B 44 3263.06 351.56232 55877.763 H
AFR188 B777 CAT_B 44 1351.745 393.31044 56481.294 H
HDA343 A330 CAT_B 14 3074.406 420.33708 56612.102 H
SOO275 B777 CAT_B 44 360.84 164.13588 56631.933 H
AXM136 A320 CAT_D 25 3194.399 471.753 56711.043 M
THA638 B777 CAT_B 33 1917.13 524.04768 56895.147 H
CRK217 A320 CAT_D 1 2476.012 350.244 57121.334 M
CQH8715 A320 CAT_D 2 2843.215 430.22448 57161.384 M
CPA411 B777 CAT_B 14 3041.886 451.53792 57179.925 H
HDA693 A320 CAT_D 33 2186.952 459.6678 57265.428 M
HKE687 A320 CAT_D 14 3169.462 414.84384 57395.561 M
TGW980 A320 CAT_D 25 3073.986 470.43468 57575.063 M
CCA765 B737 CAT_D 44 1262.68 341.45496 57734.044 M
UAE384 A380 CAT_A 30 2471.7 502.07508 57944.963 S
APG1264 A320 CAT_D 17 2789.338 424.07244 57986.917 M
CPA391 B777 CAT_B 44 320.01 242.35848 58060.099 H
CPA254 B777 CAT_B 44 69.39 278.1738 58090.974 H
CPA162 A330 CAT_B 23 2716.077 448.24212 58116.365 H
CES733 B737 CAT_D 44 16.968 228.0762 58238.565 M
QFA127 B789 CAT_B 23 2594.743 482.51952 58356.688 H
UAL895 B777 CAT_B 44 1325.624 341.67492 58452.711 H
HDA887 A330 CAT_B 44 1624.101 322.119 58484.435 H
SIA872 A330 CAT_B 25 3058.831 478.56456 58633.474 H
FDX169 B777 CAT_B 14 2714.902 437.4756 58644.917 H
ACA007 B777 CAT_B 14 2771.941 448.46208 58692.791 H
VJC876 A320 CAT_D 30 2435.982 504.71208 58714.436 M
CRK069 A359 CAT_B 14 2738.008 455.93244 59050.45 H
CRK061 A359 CAT_B 14 2842.674 452.8566 59161.323 H
SWR138 B777 CAT_B 44 13.342 241.47936 59204.567 H
HDA437 A330 CAT_B 14 2906.425 412.86636 59295.938 H
HDA621 A330 CAT_B 1 2234.554 352.881 59343.675 H
MSR960 A330 CAT_B 33 1897.808 499.65804 59354.018 H
CPA527 A359 CAT_B 14 2770.001 440.7714 59658.667 H
CCA419 B737 CAT_D 44 1377.114 359.03304 59670.189 M
HKC372 A330 CAT_B 25 2655.772 477.9054 59696.007 H
HDA893 A320 CAT_D 2 3024.273 454.83408 59703.95 M
EVA871 B789 CAT_B 14 2878.744 460.10736 59743.635 H
UAL869 B777 CAT_B 14 2707.998 454.39452 59817.413 H
CAL5837 B747 CAT_B 14 2652.936 435.05856 60276.703 H
MDA1841 B737 CAT_D 14 2737.349 386.49888 60337.235 M
PAL306 A330 CAT_B 17 2794.402 400.34196 60477.304 H
CRK659 A330 CAT_B 14 2759.885 429.78528 60600.529 H
CPA885 B777 CAT_B 14 2938.509 447.36336 60631.879 H
HDA761 A320 CAT_D 44 1303.71 315.96696000000003 60800.873 M
AIC315 B788 CAT_B 14 2653.495 444.06756 61053.984 H
CPA825 B777 CAT_B 44 1442.586 380.12688 61389.715 H
HDA951 A330 CAT_B 2 2710.315 435.27816 61502.212 H
CAL935 B737 CAT_D 14 2809.278 423.63288 61639.634 M
FDX5230 B777 CAT_B 14 2810.498 454.17492 61855.126 H
HDA701 A320 CAT_D 44 1245.299 357.27552000000003 61894.859 M
CAL919 B747 CAT_B 14 2750.119 448.68168 62025.405 H
CPA879 B777 CAT_B 14 2724.937 453.95496 62184.527 H
CPA654 A330 CAT_B 33 1764.732 502.73424 62240.222 H
AXM239 A320 CAT_D 23 2694.958 457.91028000000006 62306.604 M
CES505 A330 CAT_B 2 2799.898 448.90128 62401.863 H
HDA943 A320 CAT_D 44 1347.351 379.46772 62552.627 M
CPA819 B777 CAT_B 14 2783.745 455.93244 62781.782 H
AIQ504 A320 CAT_D 33 1522.195 506.4696 63031.269 M
CSC8617 A320 CAT_D 44 1021.013 379.02816 63088.254 M
THD608 A320 CAT_D 33 1914.283 482.95908 63181.586 M
UAL179 B777 CAT_B 44 974.699 361.67004 63344.23 H
CPA443 A330 CAT_B 14 2435.493 427.58784 63353.768 H
CRK629 A330 CAT_B 14 2503.033 436.15728 63394.194 H
CPA097 B748 CAT_B 14 2580.419 465.16104 63431.435 H
HDA379 A330 CAT_B 14 2656.943 395.28792 63585.907 H
CRK671 A320 CAT_D 14 2638.52 420.11712 63726.951 M
