flightNumber,callSign,entryTime,speed_in,wtCat,route,nodeOri,tOri,nodeDest,tDest,travelTime,linkType,timeOnPMSRing
306,ADD4018_1,48871.027775471084,193.94555555555556,1,8 1 2 7 17 18 21,18,49816.079465123075,21,49905.01012736514,88.93066224206257,normal,0.0
307,ZH9326_3421f9c0.csv,70900.40082771354,162.56444444444446,1,9 3 4 5 0 7 17 18 19,9,70905.40082771354,3,71077.53623808983,172.13541037628607,normal,0.0
307,ZH9326_3421f9c0.csv,70900.40082771354,162.56444444444446,1,9 3 4 5 0 7 17 18 19,3,71077.53623808983,4,71195.79665943634,118.2604213465149,normal,0.0
307,ZH9326_3421f9c0.csv,70900.40082771354,162.56444444444446,1,9 3 4 5 0 7 17 18 19,4,71195.79665943634,5,71281.86594370718,86.0692842708397,normal,0.0
307,ZH9326_3421f9c0.csv,70900.40082771354,162.56444444444446,1,9 3 4 5 0 7 17 18 19,5,71281.86594370718,0,71336.03968168014,54.17373797296613,normal,0.0
307,ZH9326_3421f9c0.csv,70900.40082771354,162.56444444444446,1,9 3 4 5 0 7 17 18 19,0,71336.03968168014,7,71774.45862651977,438.41894483963085,pms,167.9448572842418
307,ZH9326_3421f9c0.csv,70900.40082771354,162.56444444444446,1,9 3 4 5 0 7 17 18 19,7,71774.45862651977,17,71837.77884752191,63.32022100214723,normal,0.0
307,ZH9326_3421f9c0.csv,70900.40082771354,162.56444444444446,1,9 3 4 5 0 7 17 18 19,17,71837.77884752191,18,71916.43970195488,78.66085443295962,normal,0.0
307,ZH9326_3421f9c0.csv,70900.40082771354,162.56444444444446,1,9 3 4 5 0 7 17 18 19,18,71916.43970195488,19,71998.9069499555,82.46724800063076,normal,0.0
308,ADD8121,13433.71717201137,194.97444444444446,1,12 13 14 20 21,12,13433.71717201137,13,13658.926060517193,225.20888850582313,normal,0.0
308,ADD8121,13433.71717201137,194.97444444444446,1,12 13 14 20 21,13,13658.926060517193,14,13812.826098465264,153.9000379480706,normal,0.0
308,ADD8121,13433.71717201137,194.97444444444446,1,12 13 14 20 21,14,13812.826098465264,20,13916.327781679973,103.50168321470848,normal,0.0
308,ADD8121,13433.71717201137,194.97444444444446,1,12 13 14 20 21,20,13916.327781679973,21,13971.866285195416,55.5385035154425,normal,0.0
309,ADD9261,82438.22612542342,168.73777777777778,2,11 6 4 5 0 7 17 18 19,11,82673.22612542342,6,82831.72661186043,158.5004864370193,normal,0.0
309,ADD9261,82438.22612542342,168.73777777777778,2,11 6 4 5 0 7 17 18 19,6,82831.72661186043,4,83016.69543867948,184.96882681904614,normal,0.0
309,ADD9261,82438.22612542342,168.73777777777778,2,11 6 4 5 0 7 17 18 19,4,83016.69543867948,5,83099.61584669651,82.92040801702849,normal,0.0
309,ADD9261,82438.22612542342,168.73777777777778,2,11 6 4 5 0 7 17 18 19,5,83099.61584669651,0,83151.80761864608,52.19177194956494,normal,0.0
309,ADD9261,82438.22612542342,168.73777777777778,2,11 6 4 5 0 7 17 18 19,0,83151.80761864608,7,83591.4446140516,439.6369954055135,pms,179.05830129727286
309,ADD9261,82438.22612542342,168.73777777777778,2,11 6 4 5 0 7 17 18 19,7,83591.4446140516,17,83652.44824160244,61.00362755084917,normal,0.0
309,ADD9261,82438.22612542342,168.73777777777778,2,11 6 4 5 0 7 17 18 19,17,83652.44824160244,18,83728.23125989761,75.78301829516842,normal,0.0
309,ADD9261,82438.22612542342,168.73777777777778,2,11 6 4 5 0 7 17 18 19,18,83728.23125989761,19,83807.6814134592,79.4501535615833,normal,0.0
310,HO1946_341f731b.csv,579.1379352098379,156.39111111111112,2,9 3 4 5 0 7 17 18 19,9,579.1379352098379,3,758.0681644167669,178.93022920692897,normal,0.0
310,HO1946_341f731b.csv,579.1379352098379,156.39111111111112,2,9 3 4 5 0 7 17 18 19,3,758.0681644167669,4,880.9967602901179,122.92859587335103,normal,0.0
310,HO1946_341f731b.csv,579.1379352098379,156.39111111111112,2,9 3 4 5 0 7 17 18 19,4,880.9967602901179,5,970.4635163084907,89.46675601837285,normal,0.0
310,HO1946_341f731b.csv,579.1379352098379,156.39111111111112,2,9 3 4 5 0 7 17 18 19,5,970.4635163084907,0,1026.7756913067055,56.3121749982148,normal,0.0
310,HO1946_341f731b.csv,579.1379352098379,156.39111111111112,2,9 3 4 5 0 7 17 18 19,0,1026.7756913067055,7,1332.3336407779698,305.55794947126424,pms,24.40725319658357
310,HO1946_341f731b.csv,579.1379352098379,156.39111111111112,2,9 3 4 5 0 7 17 18 19,7,1332.3336407779698,17,1398.1533441880965,65.81970341012673,normal,0.0
310,HO1946_341f731b.csv,579.1379352098379,156.39111111111112,2,9 3 4 5 0 7 17 18 19,17,1398.1533441880965,18,1479.919232348673,81.76588816057645,normal,0.0
310,HO1946_341f731b.csv,579.1379352098379,156.39111111111112,2,9 3 4 5 0 7 17 18 19,18,1479.919232348673,19,1565.6417664545918,85.72253410591883,normal,0.0
311,ADD3695_1,52591.09609576504,145.5877777777778,2,10 6 4 5 0 7 17 18 19,10,52601.09609576504,6,52916.14142383939,315.0453280743533,normal,0.0
311,ADD3695_1,52591.09609576504,145.5877777777778,2,10 6 4 5 0 7 17 18 19,6,52916.14142383939,4,53130.52225492295,214.38083108355875,normal,0.0
311,ADD3695_1,52591.09609576504,145.5877777777778,2,10 6 4 5 0 7 17 18 19,4,53130.52225492295,5,53226.627886829614,96.10563190666198,normal,0.0
311,ADD3695_1,52591.09609576504,145.5877777777778,2,10 6 4 5 0 7 17 18 19,5,53226.627886829614,0,53287.11870378883,60.490816959213056,normal,0.0
311,ADD3695_1,52591.09609576504,145.5877777777778,2,10 6 4 5 0 7 17 18 19,0,53287.11870378883,7,53641.21232433834,354.09362054950753,pms,52.08015175974457
311,ADD3695_1,52591.09609576504,145.5877777777778,2,10 6 4 5 0 7 17 18 19,7,53641.21232433834,17,53711.91617535134,70.70385101299831,normal,0.0
311,ADD3695_1,52591.09609576504,145.5877777777778,2,10 6 4 5 0 7 17 18 19,17,53711.91617535134,18,53799.74949690899,87.83332155765102,normal,0.0
311,ADD3695_1,52591.09609576504,145.5877777777778,2,10 6 4 5 0 7 17 18 19,18,53799.74949690899,19,53891.83306711464,92.08357020565131,normal,0.0
312,ADD5931_1,66851.91916043873,209.3788888888889,2,9 3 4 5 0 7 17 18 21,9,67011.91916043873,3,67148.29480522363,136.375644784903,normal,0.0
312,ADD5931_1,66851.91916043873,209.3788888888889,2,9 3 4 5 0 7 17 18 21,3,67148.29480522363,4,67241.98756244546,93.692757221829,normal,0.0
312,ADD5931_1,66851.91916043873,209.3788888888889,2,9 3 4 5 0 7 17 18 21,4,67241.98756244546,5,67310.1766358787,68.18907343324813,normal,0.0
312,ADD5931_1,66851.91916043873,209.3788888888889,2,9 3 4 5 0 7 17 18 21,5,67310.1766358787,0,67353.09620966263,42.91957378392744,normal,0.0
312,ADD5931_1,66851.91916043873,209.3788888888889,2,9 3 4 5 0 7 17 18 21,0,67353.09620966263,7,67727.06840944452,373.9721997818919,pms,159.68695767312457
312,ADD5931_1,66851.91916043873,209.3788888888889,2,9 3 4 5 0 7 17 18 21,7,67727.06840944452,17,67777.23435698671,50.16594754219156,normal,0.0
312,ADD5931_1,66851.91916043873,209.3788888888889,2,9 3 4 5 0 7 17 18 21,17,67777.23435698671,18,67839.55404309415,62.319686107444326,normal,0.0
312,ADD5931_1,66851.91916043873,209.3788888888889,2,9 3 4 5 0 7 17 18 21,18,67839.55404309415,21,67912.68338148048,73.12933838633631,normal,0.0
313,RY6655_34218206.csv_1,64328.259977544985,156.39111111111112,2,8 1 2 7 17 18 19,8,64163.259977544985,1,64265.756481414865,102.49650386987676,normal,0.0
313,RY6655_34218206.csv_1,64328.259977544985,156.39111111111112,2,8 1 2 7 17 18 19,1,64265.756481414865,2,64550.6918523898,284.9353709749344,normal,0.0
313,RY6655_34218206.csv_1,64328.259977544985,156.39111111111112,2,8 1 2 7 17 18 19,2,64550.6918523898,7,64871.28495600471,320.59310361491094,pms,1.2496613557703076
313,RY6655_34218206.csv_1,64328.259977544985,156.39111111111112,2,8 1 2 7 17 18 19,7,64871.28495600471,17,64937.104659414836,65.81970341012673,normal,0.0
313,RY6655_34218206.csv_1,64328.259977544985,156.39111111111112,2,8 1 2 7 17 18 19,17,64937.104659414836,18,65018.87054757541,81.76588816057645,normal,0.0
313,RY6655_34218206.csv_1,64328.259977544985,156.39111111111112,2,8 1 2 7 17 18 19,18,65018.87054757541,19,65104.59308168133,85.72253410591883,normal,0.0
314,CZ6335_3422473c.csv,83808.95848685042,150.2177777777778,1,8 1 2 7 17 18 19,8,83993.95848685042,1,84100.66717581084,106.70868896041962,normal,0.0
314,CZ6335_3422473c.csv,83808.95848685042,150.2177777777778,1,8 1 2 7 17 18 19,1,84100.66717581084,2,84397.31221956557,296.6450437547262,normal,0.0
314,CZ6335_3422473c.csv,83808.95848685042,150.2177777777778,1,8 1 2 7 17 18 19,2,84397.31221956557,7,85011.85682763088,614.5446080653065,pms,282.0774626996259
314,CZ6335_3422473c.csv,83808.95848685042,150.2177777777778,1,8 1 2 7 17 18 19,7,85011.85682763088,17,85080.38145035923,68.5246227283511,normal,0.0
314,CZ6335_3422473c.csv,83808.95848685042,150.2177777777778,1,8 1 2 7 17 18 19,17,85080.38145035923,18,85165.507580499,85.12613013977821,normal,0.0
314,CZ6335_3422473c.csv,83808.95848685042,150.2177777777778,1,8 1 2 7 17 18 19,18,85165.507580499,19,85254.7529584723,89.24537797328534,normal,0.0
315,ADD9610,75260.00155405309,135.2988888888889,2,8 1 2 7 17 18 19,8,75535.00155405309,1,75653.47660035135,118.47504629826057,normal,0.0
315,ADD9610,75260.00155405309,135.2988888888889,2,8 1 2 7 17 18 19,1,75653.47660035135,2,75982.83155387371,329.3549535223576,normal,0.0
315,ADD9610,75260.00155405309,135.2988888888889,2,8 1 2 7 17 18 19,2,75982.83155387371,7,76490.69526326237,507.8637093886681,pms,138.73668867848275
315,ADD9610,75260.00155405309,135.2988888888889,2,8 1 2 7 17 18 19,7,76490.69526326237,17,76566.77583298358,76.08056972121112,normal,0.0
315,ADD9610,75260.00155405309,135.2988888888889,2,8 1 2 7 17 18 19,17,76566.77583298358,18,76661.28849458364,94.51266160005794,normal,0.0
315,ADD9610,75260.00155405309,135.2988888888889,2,8 1 2 7 17 18 19,18,76661.28849458364,19,76760.37461765665,99.08612307300122,normal,0.0
316,ZH9882_3421bee3.csv,66003.23895400231,151.76111111111112,2,8 1 2 7 17 18 19,8,66558.23895400231,1,66663.86246985466,105.62351585234757,normal,0.0
316,ZH9882_3421bee3.csv,66003.23895400231,151.76111111111112,2,8 1 2 7 17 18 19,1,66663.86246985466,2,66957.49078435087,293.6283144962036,normal,0.0
316,ZH9882_3421bee3.csv,66003.23895400231,151.76111111111112,2,8 1 2 7 17 18 19,2,66957.49078435087,7,67469.07690556507,511.58612121421027,pms,182.4999976658077
316,ZH9882_3421bee3.csv,66003.23895400231,151.76111111111112,2,8 1 2 7 17 18 19,7,67469.07690556507,17,67536.90466772331,67.82776215823229,normal,0.0
316,ZH9882_3421bee3.csv,66003.23895400231,151.76111111111112,2,8 1 2 7 17 18 19,17,67536.90466772331,18,67621.16510840405,84.26044068072963,normal,0.0
316,ZH9882_3421bee3.csv,66003.23895400231,151.76111111111112,2,8 1 2 7 17 18 19,18,67621.16510840405,19,67709.50290626235,88.33779785830279,normal,0.0
317,HU7756_3421f51e.csv,71936.93459567321,149.70333333333335,1,8 1 2 7 17 18 19,8,71936.93459567321,1,72044.00998115927,107.0753854860568,normal,0.0
317,HU7756_3421f51e.csv,71936.93459567321,149.70333333333335,1,8 1 2 7 17 18 19,1,72044.00998115927,2,72341.67442368978,297.66444253051566,normal,0.0
317,HU7756_3421f51e.csv,71936.93459567321,149.70333333333335,1,8 1 2 7 17 18 19,2,72341.67442368978,7,72709.66486061481,367.99043692502516,pms,34.38079277801917
317,HU7756_3421f51e.csv,71936.93459567321,149.70333333333335,1,8 1 2 7 17 18 19,7,72709.66486061481,17,72778.42496314635,68.76010253154132,normal,0.0
317,HU7756_3421f51e.csv,71936.93459567321,149.70333333333335,1,8 1 2 7 17 18 19,17,72778.42496314635,18,72863.84362294296,85.41865979661594,normal,0.0
317,HU7756_3421f51e.csv,71936.93459567321,149.70333333333335,1,8 1 2 7 17 18 19,18,72863.84362294296,19,72953.39568606393,89.55206312095987,normal,0.0
318,ZH9926_34220b2c.csv_1,79478.35323612126,176.9688888888889,1,12 13 14 20 21,12,79438.35323612126,13,79686.47581967854,248.1225835572877,normal,0.0
318,ZH9926_34220b2c.csv_1,79478.35323612126,176.9688888888889,1,12 13 14 20 21,13,79686.47581967854,14,79856.03429172016,169.5584720416243,normal,0.0
318,ZH9926_34220b2c.csv_1,79478.35323612126,176.9688888888889,1,12 13 14 20 21,14,79856.03429172016,20,79970.066669448,114.03237772783288,normal,0.0
318,ZH9926_34220b2c.csv_1,79478.35323612126,176.9688888888889,1,12 13 14 20 21,20,79970.066669448,21,80031.25589279787,61.18922334986252,normal,0.0
319,HU7701_34210bcf.csv,41470.92938259873,152.27555555555557,2,8 1 2 7 17 18 19,8,41200.92938259873,1,41312.91521201378,111.98582941504648,normal,0.0
319,HU7701_34210bcf.csv,41470.92938259873,152.27555555555557,2,8 1 2 7 17 18 19,1,41312.91521201378,2,41624.230453447,311.3152414332233,normal,0.0
319,HU7701_34210bcf.csv,41470.92938259873,152.27555555555557,2,8 1 2 7 17 18 19,2,41624.230453447,7,42067.86736666109,443.63691321408726,pms,94.72803438006358
319,HU7701_34210bcf.csv,41470.92938259873,152.27555555555557,2,8 1 2 7 17 18 19,7,42067.86736666109,17,42139.780786143114,71.91341948202461,normal,0.0
319,HU7701_34210bcf.csv,41470.92938259873,152.27555555555557,2,8 1 2 7 17 18 19,17,42139.780786143114,18,42229.11671915352,89.33593301040555,normal,0.0
319,HU7701_34210bcf.csv,41470.92938259873,152.27555555555557,2,8 1 2 7 17 18 19,18,42229.11671915352,19,42322.775612081205,93.6588929276859,normal,0.0
320,CZ3088_34217f84.csv,52959.07574420799,167.19444444444446,2,12 13 14 20 21,12,52959.07574420799,13,53221.70395572709,262.62821151909833,normal,0.0
320,CZ3088_34217f84.csv,52959.07574420799,167.19444444444446,2,12 13 14 20 21,13,53221.70395572709,14,53401.175076903455,179.47112117636541,normal,0.0
320,CZ3088_34217f84.csv,52959.07574420799,167.19444444444446,2,12 13 14 20 21,14,53401.175076903455,20,53521.873962867685,120.69888596422926,normal,0.0
320,CZ3088_34217f84.csv,52959.07574420799,167.19444444444446,2,12 13 14 20 21,20,53521.873962867685,21,53586.64040235185,64.76643948416218,normal,0.0
321,ZH9236_34218497.csv,58961.57516128453,167.7088888888889,2,9 3 4 5 0 7 17 18 19,9,58941.57516128453,3,59108.43034434866,166.85518306413007,normal,0.0
321,ZH9236_34218497.csv,58961.57516128453,167.7088888888889,2,9 3 4 5 0 7 17 18 19,3,59108.43034434866,4,59223.06314540847,114.63280105981198,normal,0.0
321,ZH9236_34218497.csv,58961.57516128453,167.7088888888889,2,9 3 4 5 0 7 17 18 19,4,59223.06314540847,5,59306.49226758511,83.42912217664217,normal,0.0
321,ZH9236_34218497.csv,58961.57516128453,167.7088888888889,2,9 3 4 5 0 7 17 18 19,5,59306.49226758511,0,59359.00423445462,52.51196686950091,normal,0.0
321,ZH9236_34218497.csv,58961.57516128453,167.7088888888889,2,9 3 4 5 0 7 17 18 19,0,59359.00423445462,7,59694.96713511064,335.9629006560188,pms,73.7855642526356
321,ZH9236_34218497.csv,58961.57516128453,167.7088888888889,2,9 3 4 5 0 7 17 18 19,7,59694.96713511064,17,59756.345018045235,61.3778829345967,normal,0.0
321,ZH9236_34218497.csv,58961.57516128453,167.7088888888889,2,9 3 4 5 0 7 17 18 19,17,59756.345018045235,18,59832.59296283301,76.2479447877768,normal,0.0
321,ZH9236_34218497.csv,58961.57516128453,167.7088888888889,2,9 3 4 5 0 7 17 18 19,18,59832.59296283301,19,59912.530540649575,79.93757781656234,normal,0.0
322,ZH9114_34218193.csv,59542.91612193486,131.18333333333334,1,8 1 2 7 17 18 19,8,59752.91612193486,1,59875.10803243071,122.19191049585307,normal,0.0
322,ZH9114_34218193.csv,59542.91612193486,131.18333333333334,1,8 1 2 7 17 18 19,1,59875.10803243071,2,60214.7956903773,339.68765794658844,normal,0.0
322,ZH9114_34218193.csv,59542.91612193486,131.18333333333334,1,8 1 2 7 17 18 19,2,60214.7956903773,7,60599.962997706934,385.1673073296348,pms,4.4598310677573405
322,ZH9114_34218193.csv,59542.91612193486,131.18333333333334,1,8 1 2 7 17 18 19,7,60599.962997706934,17,60678.43040883116,78.46741112422951,normal,0.0
322,ZH9114_34218193.csv,59542.91612193486,131.18333333333334,1,8 1 2 7 17 18 19,17,60678.43040883116,18,60775.90817354024,97.47776470907938,normal,0.0
322,ZH9114_34218193.csv,59542.91612193486,131.18333333333334,1,8 1 2 7 17 18 19,18,60775.90817354024,19,60878.102880866514,102.19470732627185,normal,0.0
323,CA1313_34214958.csv_1,49791.52606378407,154.8477777777778,2,8 1 2 7 17 18 19,8,49931.52606378407,1,50035.04412749318,103.5180637091114,normal,0.0
323,CA1313_34214958.csv_1,49791.52606378407,154.8477777777778,2,8 1 2 7 17 18 19,1,50035.04412749318,2,50322.81938588647,287.7752583932892,normal,0.0
323,CA1313_34214958.csv_1,49791.52606378407,154.8477777777778,2,8 1 2 7 17 18 19,2,50322.81938588647,7,50869.78087415472,546.96148826825,pms,224.43522100320442
323,CA1313_34214958.csv_1,49791.52606378407,154.8477777777778,2,8 1 2 7 17 18 19,7,50869.78087415472,17,50936.256587897835,66.47571374311802,normal,0.0
323,CA1313_34214958.csv_1,49791.52606378407,154.8477777777778,2,8 1 2 7 17 18 19,17,50936.256587897835,18,51018.83741846533,82.5808305674925,normal,0.0
323,CA1313_34214958.csv_1,49791.52606378407,154.8477777777778,2,8 1 2 7 17 18 19,18,51018.83741846533,19,51105.41432998759,86.57691152225688,normal,0.0
324,CZ6922_342230e7.csv_1,81039.32065202185,146.61666666666667,2,8 1 2 7 17 18 19,8,81109.32065202185,1,81218.65025614972,109.32960412786854,normal,0.0
324,CZ6922_342230e7.csv_1,81039.32065202185,146.61666666666667,2,8 1 2 7 17 18 19,1,81218.65025614972,2,81522.58131852298,303.9310623732634,normal,0.0
324,CZ6922_342230e7.csv_1,81039.32065202185,146.61666666666667,2,8 1 2 7 17 18 19,2,81522.58131852298,7,81912.71627359706,390.13495507408055,pms,49.50194999766388
324,CZ6922_342230e7.csv_1,81039.32065202185,146.61666666666667,2,8 1 2 7 17 18 19,7,81912.71627359706,17,81982.92395723453,70.2076836374685,normal,0.0
324,CZ6922_342230e7.csv_1,81039.32065202185,146.61666666666667,2,8 1 2 7 17 18 19,17,81982.92395723453,18,82070.14090460581,87.21694737128155,normal,0.0
324,CZ6922_342230e7.csv_1,81039.32065202185,146.61666666666667,2,8 1 2 7 17 18 19,18,82070.14090460581,19,82161.57827431879,91.43736971298009,normal,0.0
325,ZH9106_3421d23a.csv,72747.49707584386,139.9288888888889,1,8 1 2 7 17 18 19,8,72782.49707584386,1,72897.05199193372,114.55491608986225,normal,0.0
325,ZH9106_3421d23a.csv,72747.49707584386,139.9288888888889,1,8 1 2 7 17 18 19,1,72897.05199193372,2,73215.50917125864,318.45717932492664,normal,0.0
325,ZH9106_3421d23a.csv,72747.49707584386,139.9288888888889,1,8 1 2 7 17 18 19,2,73215.50917125864,7,73821.96961148184,606.4604402231876,pms,249.5471812276774
325,ZH9106_3421d23a.csv,72747.49707584386,139.9288888888889,1,8 1 2 7 17 18 19,7,73821.96961148184,17,73895.5328094108,73.56319792896517,normal,0.0
325,ZH9106_3421d23a.csv,72747.49707584386,139.9288888888889,1,8 1 2 7 17 18 19,17,73895.5328094108,18,73986.91821382556,91.38540441476191,normal,0.0
325,ZH9106_3421d23a.csv,72747.49707584386,139.9288888888889,1,8 1 2 7 17 18 19,18,73986.91821382556,19,74082.72575194393,95.80753811837985,normal,0.0
326,ADD5187_1,20751.972166182404,139.9288888888889,1,8 1 2 7 17 18 19,8,20756.972166182404,1,20871.527082272267,114.55491608986225,normal,0.0
326,ADD5187_1,20751.972166182404,139.9288888888889,1,8 1 2 7 17 18 19,1,20871.527082272267,2,21189.984261597194,318.45717932492664,normal,0.0
326,ADD5187_1,20751.972166182404,139.9288888888889,1,8 1 2 7 17 18 19,2,21189.984261597194,7,21704.05305521258,514.0687936153856,pms,157.1555346198755
326,ADD5187_1,20751.972166182404,139.9288888888889,1,8 1 2 7 17 18 19,7,21704.05305521258,17,21777.616253141543,73.56319792896517,normal,0.0
326,ADD5187_1,20751.972166182404,139.9288888888889,1,8 1 2 7 17 18 19,17,21777.616253141543,18,21869.001657556306,91.38540441476191,normal,0.0
326,ADD5187_1,20751.972166182404,139.9288888888889,1,8 1 2 7 17 18 19,18,21869.001657556306,19,21964.809195674687,95.80753811837985,normal,0.0
327,ADD2394_1,22584.241019964295,198.06111111111113,2,9 3 4 5 0 7 17 18 19,9,22584.241019964295,3,22725.526187961455,141.28516799715948,normal,0.0
327,ADD2394_1,22584.241019964295,198.06111111111113,2,9 3 4 5 0 7 17 18 19,3,22725.526187961455,4,22822.59188444327,97.06569648181483,normal,0.0
327,ADD2394_1,22584.241019964295,198.06111111111113,2,9 3 4 5 0 7 17 18 19,4,22822.59188444327,5,22893.235764520115,70.64388007684505,normal,0.0
327,ADD2394_1,22584.241019964295,198.06111111111113,2,9 3 4 5 0 7 17 18 19,5,22893.235764520115,0,22937.700442960264,44.46467844014882,normal,0.0
327,ADD2394_1,22584.241019964295,198.06111111111113,2,9 3 4 5 0 7 17 18 19,0,22937.700442960264,7,23276.611912112625,338.9114691523621,pms,116.91195832767912
327,ADD2394_1,22584.241019964295,198.06111111111113,2,9 3 4 5 0 7 17 18 19,7,23276.611912112625,17,23328.583833766334,51.97192165371045,normal,0.0
327,ADD2394_1,22584.241019964295,198.06111111111113,2,9 3 4 5 0 7 17 18 19,17,23328.583833766334,18,23393.147028573647,64.56319480731231,normal,0.0
327,ADD2394_1,22584.241019964295,198.06111111111113,2,9 3 4 5 0 7 17 18 19,18,23393.147028573647,19,23460.834432127413,67.68740355376447,normal,0.0
328,ZH9900_3420eb3f.csv_1,34170.71347310624,157.93444444444447,2,8 1 2 7 17 18 19,8,34115.71347310624,1,34217.20838247576,101.49490936951965,normal,0.0
328,ZH9900_3420eb3f.csv_1,34170.71347310624,157.93444444444447,2,8 1 2 7 17 18 19,1,34217.20838247576,2,34499.35936871804,282.1509862422803,normal,0.0
328,ZH9900_3420eb3f.csv_1,34170.71347310624,157.93444444444447,2,8 1 2 7 17 18 19,2,34499.35936871804,7,34925.927153399396,426.56778468135866,pms,110.34496237914776
328,ZH9900_3420eb3f.csv_1,34170.71347310624,157.93444444444447,2,8 1 2 7 17 18 19,7,34925.927153399396,17,34991.103667525385,65.17651412598867,normal,0.0
328,ZH9900_3420eb3f.csv_1,34170.71347310624,157.93444444444447,2,8 1 2 7 17 18 19,17,34991.103667525385,18,35072.07054049221,80.96687296682488,normal,0.0
328,ZH9900_3420eb3f.csv_1,34170.71347310624,157.93444444444447,2,8 1 2 7 17 18 19,18,35072.07054049221,19,35156.955395111756,84.88485461954177,normal,0.0
329,ZH8246_342221fe.csv_1,81681.1692952283,170.28111111111113,1,9 3 4 5 0 7 17 18 19,9,81461.1692952283,3,81625.50400724917,164.33471202086525,normal,0.0
329,ZH8246_342221fe.csv_1,81681.1692952283,170.28111111111113,1,9 3 4 5 0 7 17 18 19,3,81625.50400724917,4,81738.40519499993,112.90118775075139,normal,0.0
329,ZH8246_342221fe.csv_1,81681.1692952283,170.28111111111113,1,9 3 4 5 0 7 17 18 19,4,81738.40519499993,5,81820.57405853341,82.16886353349047,normal,0.0
329,ZH8246_342221fe.csv_1,81681.1692952283,170.28111111111113,1,9 3 4 5 0 7 17 18 19,5,81820.57405853341,0,81872.29279327497,51.718734741562834,normal,0.0
329,ZH8246_342221fe.csv_1,81681.1692952283,170.28111111111113,1,9 3 4 5 0 7 17 18 19,0,81872.29279327497,7,82147.39570081442,275.10290753945,pms,16.885953861193425
329,ZH8246_342221fe.csv_1,81681.1692952283,170.28111111111113,1,9 3 4 5 0 7 17 18 19,7,82147.39570081442,17,82207.84642539654,60.45072458211035,normal,0.0
329,ZH8246_342221fe.csv_1,81681.1692952283,170.28111111111113,1,9 3 4 5 0 7 17 18 19,17,82207.84642539654,18,82282.94258854099,75.09616314445692,normal,0.0
329,ZH8246_342221fe.csv_1,81681.1692952283,170.28111111111113,1,9 3 4 5 0 7 17 18 19,18,82282.94258854099,19,82361.67265007633,78.73006153534538,normal,0.0
330,ZH9924_34211887.csv_1,39805.80146604348,176.9688888888889,2,12 13 14 20 21,12,39770.80146604348,13,40018.92404960076,248.1225835572877,normal,0.0
330,ZH9924_34211887.csv_1,39805.80146604348,176.9688888888889,2,12 13 14 20 21,13,40018.92404960076,14,40188.482521642385,169.5584720416243,normal,0.0
330,ZH9924_34211887.csv_1,39805.80146604348,176.9688888888889,2,12 13 14 20 21,14,40188.482521642385,20,40302.51489937022,114.03237772783288,normal,0.0
330,ZH9924_34211887.csv_1,39805.80146604348,176.9688888888889,2,12 13 14 20 21,20,40302.51489937022,21,40363.70412272008,61.18922334986252,normal,0.0
331,CA4572_3421c464.csv_1,65469.703481859375,150.73222222222222,2,9 3 4 5 0 7 17 18 19,9,65494.703481859375,3,65680.35122820377,185.64774634439047,normal,0.0
331,CA4572_3421c464.csv_1,65469.703481859375,150.73222222222222,2,9 3 4 5 0 7 17 18 19,3,65680.35122820377,4,65807.89489081639,127.54366261262359,normal,0.0
331,CA4572_3421c464.csv_1,65469.703481859375,150.73222222222222,2,9 3 4 5 0 7 17 18 19,4,65807.89489081639,5,65900.72046702658,92.8255762101889,normal,0.0
331,CA4572_3421c464.csv_1,65469.703481859375,150.73222222222222,2,9 3 4 5 0 7 17 18 19,5,65900.72046702658,0,65959.14675098377,58.42628395719215,normal,0.0
331,CA4572_3421c464.csv_1,65469.703481859375,150.73222222222222,2,9 3 4 5 0 7 17 18 19,0,65959.14675098377,7,66346.6335575618,387.48680657802623,pms,95.78096470941551
331,CA4572_3421c464.csv_1,65469.703481859375,150.73222222222222,2,9 3 4 5 0 7 17 18 19,7,66346.6335575618,17,66414.92430785763,68.29075029583115,normal,0.0
331,CA4572_3421c464.csv_1,65469.703481859375,150.73222222222222,2,9 3 4 5 0 7 17 18 19,17,66414.92430785763,18,66499.75990513003,84.83559727240697,normal,0.0
331,CA4572_3421c464.csv_1,65469.703481859375,150.73222222222222,2,9 3 4 5 0 7 17 18 19,18,66499.75990513003,19,66588.70069136962,88.94078623958814,normal,0.0
332,CA1303_342177b6.csv,56847.1344557872,149.1888888888889,1,8 1 2 7 17 18 19,8,56847.1344557872,1,56954.57906674045,107.4446109532501,normal,0.0
332,CA1303_342177b6.csv,56847.1344557872,149.1888888888889,1,8 1 2 7 17 18 19,1,56954.57906674045,2,57253.26993838314,298.69087164268984,normal,0.0
332,CA1303_342177b6.csv,56847.1344557872,149.1888888888889,1,8 1 2 7 17 18 19,2,57253.26993838314,7,57781.065444867425,527.7955064842815,pms,193.03548425400996
332,CA1303_342177b6.csv,56847.1344557872,149.1888888888889,1,8 1 2 7 17 18 19,7,57781.065444867425,17,57850.0626512008,68.99720633337422,normal,0.0
332,CA1303_342177b6.csv,56847.1344557872,149.1888888888889,1,8 1 2 7 17 18 19,17,57850.0626512008,18,57935.77585810016,85.7132068993629,normal,0.0
332,CA1303_342177b6.csv,56847.1344557872,149.1888888888889,1,8 1 2 7 17 18 19,18,57935.77585810016,19,58025.63672143878,89.86086333861836,normal,0.0
